"","superkey","policy1","policy2","policy3","policy4","policy5","key2","Population","percent_male","percent_female","under_18","18-24","25-44","45-64","over_65","Mean_income","Unemployment_rate","County Code","County","Crude_rate","outcome"
"311","OH2016",0,0,0,0,0,"2016-39169",116670,0.496811519670867,0.503188480329133,0.2448444330162,0.100805691265964,0.226716379532013,0.258506899802863,0.16912659638296,63923,4,39169,"Wayne County",0.248991156520993,0
"312","OH2016",0,0,0,0,0,"2016-39173",129808,0.493266978922717,0.506733021077283,0.205426476026131,0.176291137680266,0.231534265992851,0.241394983360039,0.145353136940712,72772,4.2,39173,"Wood County",0.130549305400902,1
"313","OH2016",0,0,0,0,0,"2016-39043",75023,0.488396891619903,0.511603108380097,0.206056809245165,0.0817749223571438,0.215533902936433,0.288871412766752,0.207762952694507,66588,5.5,39043,"Erie County",0.332858455270481,0
"314","OH2016",0,0,0,0,0,"2016-39113",531863,0.481479253115934,0.518520746884066,0.223185293957278,0.0934394759552742,0.246187458048407,0.264353790355787,0.172833981683253,61666,4.9,39113,"Montgomery County",0.559070399575332,0
"315","OH2016",0,0,0,0,0,"2016-39099",230375,0.487787303309821,0.512212696690179,0.202943027672273,0.0861378187737385,0.226530656538253,0.284549104720564,0.199839392295171,57417,6.4,39099,"Mahoning County",0.326075614761226,0
"316","OH2016",0,0,0,0,0,"2016-39041",196923,0.495046287127456,0.504953712872544,0.270958699593242,0.0767406549768184,0.251463770103035,0.273970028894543,0.126866846432362,119897,3.6,39041,"Delaware County",0.0559901864473209,1
"317","OH2016",0,0,0,0,0,"2016-39087",60681,0.487450767126448,0.512549232873552,0.221354295413721,0.0764654504704932,0.241179281818032,0.279593282905687,0.181407689392067,56062,6.5,39087,"Lawrence County",0.410697857799974,0
"318","OH2016",0,0,0,0,0,"2016-39093",306619,0.492777681748359,0.507222318251641,0.224346827822151,0.0881256543136596,0.231786027610813,0.282950502088912,0.172790988164465,69522,6,39093,"Lorain County",0.375369249098298,0
"319","OH2016",0,0,0,0,0,"2016-39095",432783,0.485254735051978,0.514745264948022,0.231404653140257,0.0929172356585171,0.256345558859752,0.265675869893226,0.153656682448248,61500,5.2,39095,"Lucas County",0.302898577532787,0
"320","OH2016",0,0,0,0,0,"2016-39155",201709,0.487707539078574,0.512292460921426,0.207630794857939,0.0795502431720945,0.222022815045437,0.286571248680029,0.204224898244501,57211,6.8,39155,"Trumbull County",0.465750030967422,0
"321","OH2016",0,0,0,0,0,"2016-39003",103561,0.505180521624936,0.494819478375064,0.233485578547909,0.099651413176775,0.236334141230772,0.262164328270295,0.168364538774249,59209,5,39003,"Allen County",0.202425247247981,0
"322","OH2016",0,0,0,0,0,"2016-39101",65353,0.531972518476581,0.468027481523419,0.209615472893364,0.0833014551742078,0.255627132648846,0.282481293896225,0.168974645387358,55671,5.1,39101,"Marion County",0.322600467002581,1
"323","OH2016",0,0,0,0,0,"2016-39103",176901,0.494022080146523,0.505977919853477,0.229212949615887,0.077647949983324,0.230547029129287,0.295673851476249,0.166918219795253,85239,4.4,39103,"Medina County",0.231349557896638,0
"324","OH2016",0,0,0,0,0,"2016-39001",27828,0.49615495184706,0.50384504815294,0.242812994106655,0.0735230702889176,0.231637199942504,0.281946241195918,0.170080494466005,47211,7.5,39001,"Adams County",0.429999641666965,0
"325","OH2016",0,0,0,0,0,"2016-39023",134701,0.484495289567264,0.515504710432736,0.228142330049517,0.0860275721783803,0.225774121944158,0.27274482000876,0.187311155819185,58346,5.2,39023,"Clark County",0.519341771400591,1
"326","OH2016",0,0,0,0,0,"2016-39007",98108,0.503863089656297,0.496136910343703,0.223447629143393,0.0781485709626126,0.227636889958005,0.290435030782403,0.180331879153586,51525,6.1,39007,"Ashtabula County",0.386843257220226,0
"327","OH2016",0,0,0,0,0,"2016-39015",43637,0.49616151431125,0.50383848568875,0.231546623278411,0.0766092994477164,0.231798702935582,0.285606251575498,0.174439122762793,60376,5.8,39015,"Brown County",0.342786626751068,1
"328","OH2016",0,0,0,0,0,"2016-39017",378443,0.48982805865084,0.51017194134916,0.238424280538945,0.124039815771464,0.236291859011793,0.261000996187008,0.14024304849079,76687,4.5,39017,"Butler County",0.513856919984002,0
"329","OH2016",0,0,0,0,0,"2016-39153",541095,0.485389811400955,0.514610188599045,0.212842476829392,0.0877442962880825,0.246239569761317,0.28349735259058,0.169676304530628,70475,5.1,39153,"Summit County",0.449750138811771,0
"330","OH2016",0,0,0,0,0,"2016-39025",203053,0.492418235633061,0.507581764366939,0.235908851383629,0.0777826478801101,0.247969741890048,0.286078019039364,0.152260739806848,78529,4.4,39025,"Clermont County",0.438376136576332,1
"331","OH2016",0,0,0,0,0,"2016-39027",41853,0.493584689269586,0.506415310730414,0.235299739564667,0.0950708431892576,0.231906912288247,0.275177406637517,0.162545098320312,60583,5.8,39027,"Clinton County",0.310247720872512,1
"332","OH2016",0,0,0,0,0,"2016-39151",373449,0.48559508795043,0.51440491204957,0.21752903341554,0.0871792400033204,0.229852001210339,0.279853473968333,0.185586251402467,64173,5.5,39151,"Stark County",0.232861899510722,0
"333","OH2016",0,0,0,0,0,"2016-39045",152656,0.497582800545016,0.502417199454984,0.241608584005869,0.0845954302484016,0.246338172099361,0.276458180484226,0.150999633162142,76365,4.3,39045,"Fairfield County",0.163830219466962,0
"334","OH2016",0,0,0,0,0,"2016-39049",1274580,0.487973293163238,0.512026706836762,0.234731440945253,0.098673288455805,0.314727204255519,0.237580222504668,0.114287843838755,73666,4.1,39049,"Franklin County",0.217474168022915,0
"335","OH2016",0,0,0,0,0,"2016-39055",93902,0.494515558774041,0.505484441225959,0.234989670081574,0.0850248131030223,0.185246320632148,0.304136227130413,0.190602969052842,100733,4.5,39055,"Geauga County",0.233893259621518,0
"336","OH2016",0,0,0,0,0,"2016-39057",165315,0.492913528717902,0.507086471282098,0.206218431479297,0.120914617548317,0.244920303662705,0.263999032150742,0.163947615158939,79602,4.4,39057,"Greene County",0.254908506054077,0
"337","OH2016",0,0,0,0,0,"2016-39061",811572,0.482272675745344,0.517727324254656,0.232270211392212,0.0933681792866191,0.266746511708142,0.260530180932807,0.147084916680221,73587,4.4,39061,"Hamilton County",0.389321949477134,1
"338","OH2016",0,0,0,0,0,"2016-39063",75742,0.492263209315835,0.507736790684165,0.225225106281852,0.0952575849594677,0.247828153468353,0.267658630614454,0.164030524675873,67317,3.7,39063,"Hancock County",0.197701391817798,0
"339","OH2016",0,0,0,0,0,"2016-39071",43005,0.489570980118591,0.510429019881409,0.241971863736775,0.0768050226717824,0.232135798163004,0.273456574816882,0.175630740611557,53290,6.3,39071,"Highland County",0.32536196518627,1
"340","OH2016",0,0,0,0,0,"2016-39085",229623,0.488579105751602,0.511420894248398,0.2050360808804,0.0788205014306058,0.230255679962373,0.296738567129599,0.189149170597022,74249,4.9,39085,"Lake County",0.384928307102802,0
"341","OH2016",0,0,0,0,0,"2016-39135",41137,0.49512604224907,0.50487395775093,0.229622967158519,0.0740209543719766,0.228747842574811,0.285436468386124,0.182171767508569,62242,4.8,39135,"Preble County",0.484883749121148,0
"342","OH2016",0,0,0,0,0,"2016-39139",121280,0.508294854881266,0.491705145118734,0.217331794195251,0.0839544854881266,0.240089050131926,0.269393139841689,0.189231530343008,55544,5.5,39139,"Richland County",0.478915339328032,0
"343","OH2016",0,0,0,0,0,"2016-39141",76862,0.524134162525045,0.475865837474955,0.214150035127892,0.0793500039030991,0.256368556633967,0.291574510161068,0.158556894173974,58839,5.5,39141,"Ross County",0.532467532467532,0
"344","OH2016",0,0,0,0,0,"2016-39133",162595,0.490765398689997,0.509234601310003,0.190602417048495,0.166001414557643,0.218918170915465,0.270635628401857,0.15384236907654,67854,5,39133,"Portage County",0.240858196280902,0
"345","OH2016",0,0,0,0,0,"2016-39145",76315,0.493415449125336,0.506584550874664,0.21922295747887,0.088632641027321,0.250383279827033,0.267247592216471,0.174513529450305,51990,7.7,39145,"Scioto County",0.262853538008622,0
"346","OH2016",0,0,0,0,0,"2016-39143",59297,0.49454441202759,0.50545558797241,0.230332057271026,0.0780983860903587,0.22984299374336,0.284871072735552,0.176855490159705,59934,4.7,39143,"Sandusky County",0.252823192314175,0
"347","OH2017",1,1,1,1,0,"2017-39167",60462,0.49131686017664,0.50868313982336,0.198289834937647,0.0879891502100493,0.224240018524032,0.28441004267143,0.205070953656842,62019,6.2,39167,"Washington County",0.165513588665629,1
"348","OH2017",1,1,1,1,0,"2017-39113",531669,0.481436758584759,0.518563241415241,0.222318773522624,0.0919519475463117,0.248133707250188,0.261386313665081,0.176209258015796,64443,4.9,39113,"Montgomery County",0.887982511259694,0
"349","OH2017",1,1,1,1,0,"2017-39109",105265,0.491872892224386,0.508127107775614,0.230931458699473,0.0716192466631834,0.239329311737045,0.275637676340664,0.182482306559635,69126,4.2,39109,"Miami County",0.390023020870988,0
"350","OH2017",1,1,1,1,0,"2017-39017",380843,0.490278146112703,0.509721853887297,0.236407128396741,0.123242385970072,0.237617600953674,0.259148783094346,0.143584101585168,79707,4.4,39017,"Butler County",0.617439648558607,0
"351","OH2017",1,1,1,1,0,"2017-39061",814671,0.482792440138412,0.517207559861588,0.230860064983288,0.0931038419190078,0.268901188332468,0.257065735738722,0.150069169026515,76575,4.4,39061,"Hamilton County",0.520998449292351,0
"352","OH2017",1,1,1,1,0,"2017-39133",162625,0.490189085318985,0.509810914681015,0.188679477325135,0.163701767870869,0.219449654112221,0.269214450422752,0.158954650269024,70273,5,39133,"Portage County",0.1910313846078,1
"353","OH2017",1,1,1,1,0,"2017-39015",43530,0.497151389846083,0.502848610153917,0.229864461291064,0.0753273604410751,0.230806340454859,0.286469101768895,0.177532736044108,61660,5.7,39015,"Brown County",0.481916651367725,0
"354","OH2017",1,1,1,1,0,"2017-39077",58462,0.493106633368684,0.506893366631316,0.242858609010981,0.083353289316137,0.232390270603127,0.273579419109849,0.167818411959906,61274,6.4,39077,"Huron County",0.461585803672172,0
"355","OH2017",1,1,1,1,0,"2017-39085",230370,0.488231974649477,0.511768025350523,0.203281677301732,0.077848678213309,0.231536224334766,0.293002561097365,0.194330859052828,76742,5.1,39085,"Lake County",0.378068547738759,1
"356","OH2017",1,1,1,1,0,"2017-39021",38824,0.497965176179683,0.502034823820317,0.22560787141974,0.0840459509581702,0.226947249124253,0.285467751906038,0.177931176591799,64262,4.1,39021,"Champaign County",0.411946446961895,0
"357","OH2017",1,1,1,1,0,"2017-39023",134649,0.484281353741951,0.515718646258049,0.226225222615838,0.0896330459193904,0.224828999844039,0.268698616402647,0.190614115218086,61195,4.8,39023,"Clark County",0.639134344552866,0
"358","OH2017",1,1,1,1,0,"2017-39055",93946,0.495305813978243,0.504694186021757,0.23153726608903,0.0839311945159986,0.188118706490963,0.299235731164712,0.197177101739297,105716,4.7,39055,"Geauga County",0.255542068613045,0
"359","OH2017",1,1,1,1,0,"2017-39057",166779,0.49274788792354,0.50725211207646,0.205505489300212,0.120422835009204,0.245942234933655,0.260518410591261,0.167611030165668,82493,4.2,39057,"Greene County",0.341824985607369,0
"360","OH2017",1,1,1,1,0,"2017-39103",178240,0.494249326750449,0.505750673249551,0.226509201077199,0.0763689407540395,0.231149012567325,0.293368491921005,0.172604353680431,87753,4.7,39103,"Medina County",0.179401360086561,1
"361","OH2017",1,1,1,1,0,"2017-39139",120543,0.506026894966941,0.493973105033059,0.217366416963241,0.0827173705648607,0.240685896319156,0.266195465518529,0.193034850634214,57662,5.4,39139,"Richland County",0.389753625952616,1
"362","OH2017",1,1,1,1,0,"2017-39169",116247,0.497062289779521,0.502937710220479,0.244763305719717,0.0971724001479608,0.227635982003837,0.256823832012869,0.173604480115616,67345,3.9,39169,"Wayne County",0.146503731536221,1
"363","OH2017",1,1,1,1,0,"2017-39173",130532,0.492844666441945,0.507155333558055,0.203045996384028,0.177174945607207,0.232065700364662,0.238746054607299,0.148967303036803,75849,4.4,39173,"Wood County",0.107286270422708,1
"364","OH2017",1,1,1,1,0,"2017-39135",41114,0.49477063773897,0.50522936226103,0.226954322128715,0.0735272656516029,0.228292065962932,0.284039499927032,0.187186846329717,63864,4.4,39135,"Preble County",0.607976653696498,0
"365","OH2017",1,1,1,1,0,"2017-39001",27805,0.49674518971408,0.50325481028592,0.241251573458011,0.0729365222082359,0.228699874123359,0.282215428879698,0.174896601330696,50766,7.1,39001,"Adams County",0.504941210416216,0
"366","OH2017",1,1,1,1,0,"2017-39141",77320,0.526771857216762,0.473228142783238,0.212260734609415,0.0780263838592861,0.258445421624418,0.289679255043973,0.161588204862907,60037,5.1,39141,"Ross County",0.310426448333398,1
"367","OH2017",1,1,1,1,0,"2017-39143",59112,0.494501962376506,0.505498037623494,0.227111246447422,0.0771247800784951,0.23176343212884,0.282193124915415,0.181807416429828,61415,4.7,39143,"Sandusky County",0.270293099079314,0
"368","OH2017",1,1,1,1,0,"2017-39145",75898,0.49424227252365,0.50575772747635,0.216870009749928,0.0882631953411157,0.249584969300904,0.267095312129437,0.178186513478616,55692,7,39145,"Scioto County",0.447786748146295,0
"369","OH2017",1,1,1,1,0,"2017-39165",228859,0.502698167867552,0.497301832132448,0.250966752454568,0.0786248301355857,0.246016105986656,0.283025793173963,0.141366518249228,103846,4.1,39165,"Warren County",0.349525082793754,0
"370","OH2017",1,1,1,1,0,"2017-39003",103069,0.505147037421533,0.494852962578467,0.231689450756289,0.0975366016940108,0.238772084719945,0.259331127691158,0.172670735138596,61177,5,39003,"Allen County",0.319773639024012,0
"371","OH2017",1,1,1,1,0,"2017-39007",97692,0.503695287229251,0.496304712770749,0.222290463906973,0.0763419727306228,0.227674732833804,0.288027678827335,0.185665151701265,54175,5.9,39007,"Ashtabula County",0.357847597820197,1
"372","OH2017",1,1,1,1,0,"2017-39155",200314,0.4878590612738,0.5121409387262,0.205951655900237,0.0782471519714049,0.222650438811067,0.283270265682878,0.209880487634414,59559,7.2,39155,"Trumbull County",0.558938017766244,0
"373","OH2017",1,1,1,1,0,"2017-39025",204171,0.492351999059612,0.507648000940388,0.233451371644357,0.0764261329963609,0.248860024195405,0.283360516429855,0.157901954734022,82645,4.4,39025,"Clermont County",0.406436385360455,1
"374","OH2017",1,1,1,1,0,"2017-39027",41966,0.49378067959777,0.50621932040223,0.232926654911119,0.0956250297860173,0.230114854882524,0.274603250250203,0.166730210170138,64052,5.5,39027,"Clinton County",0.666523840129496,0
"375","OH2017",1,1,1,1,0,"2017-39063",75869,0.493574450697914,0.506425549302086,0.223661838168422,0.0922642976709855,0.250827083525551,0.26537848132966,0.167868299305382,69755,3.6,39063,"Hancock County",0.396018692082266,0
"376","OH2017",1,1,1,1,0,"2017-39071",42933,0.489972748235623,0.510027251764377,0.240095031793725,0.0754431323224559,0.231896210374304,0.272727272727273,0.179838352782242,55305,5.9,39071,"Highland County",0.605059225989621,0
"377","OH2017",1,1,1,1,0,"2017-39041",200542,0.495073351218199,0.504926648781801,0.267549939663512,0.0772855561428529,0.248710993208405,0.274152047950055,0.132301463035175,126348,3.5,39041,"Delaware County",0.134687524942134,0
"378","OH2017",1,1,1,1,0,"2017-39043",74857,0.488678413508423,0.511321586491577,0.204590085095582,0.0798322134202546,0.216359191525175,0.285918484577261,0.213300025381728,69829,6.1,39043,"Erie County",0.334148656054105,0
"379","OH2017",1,1,1,1,0,"2017-39035",1248371,0.477081732914334,0.522918267085666,0.209220656359368,0.0888077342392606,0.252533902181323,0.271980845437775,0.177456861782275,69511,5.8,39035,"Cuyahoga County",0.418097033753726,0
"380","OH2017",1,1,1,1,0,"2017-39037",51577,0.495472788258332,0.504527211741668,0.23842022606976,0.0777284448494484,0.217674544855265,0.273804215057099,0.192372569168428,61027,4.2,39037,"Darke County",0.523905619372866,0
"381","OH2017",1,1,1,1,0,"2017-39053",30143,0.494476329496069,0.505523670503931,0.228610290946488,0.0864213913678134,0.228411239757158,0.271008194273961,0.18554888365458,56696,6.6,39053,"Gallia County",0.600540486437794,0
"382","OH2017",1,1,1,1,0,"2017-39101",64941,0.531128254877504,0.468871745122496,0.20832755886112,0.0815971420212193,0.255786021157666,0.280038804453273,0.174250473506721,58564,5,39101,"Marion County",0.446380470084812,0
"383","OH2017",1,1,1,1,0,"2017-39045",154557,0.498346888203058,0.501653111796942,0.240979056270502,0.083587284949889,0.247365049787457,0.273737197279968,0.154331411712184,78617,4.3,39045,"Fairfield County",0.252047074638248,0
"384","OH2017",1,1,1,1,0,"2017-39049",1295706,0.488292097126972,0.511707902873028,0.233608550087751,0.0992848686353231,0.315125499148727,0.235073388561911,0.116907693566287,76492,4,39049,"Franklin County",0.313472102143917,0
"385","OH2017",1,1,1,1,0,"2017-39087",60111,0.487963933389895,0.512036066610105,0.2193275773153,0.0749446856648533,0.240654788641014,0.27893397215152,0.186138976227313,55953,5.9,39087,"Lawrence County",0.48133578980564,0
"386","OH2017",1,1,1,1,0,"2017-39091",45282,0.495605317786317,0.504394682213683,0.232851905834548,0.0782430104677355,0.230312265359304,0.283777218320746,0.174815600017667,64497,4.1,39091,"Logan County",0.375068946497518,0
"387","OH2017",1,1,1,1,0,"2017-39093",307622,0.492315244033262,0.507684755966738,0.222513344299172,0.0866322954795171,0.231930746175501,0.280665882154072,0.178257731891737,71808,6.1,39093,"Lorain County",0.353983450461802,1
"388","OH2017",1,1,1,1,0,"2017-39095",431033,0.484109105335322,0.515890894664678,0.231167915217628,0.0899583094565845,0.256214721378642,0.264077228425666,0.15858182552148,64043,5.9,39095,"Lucas County",0.317948789357767,0
"389","OH2017",1,1,1,1,0,"2017-39097",44047,0.543442232161101,0.456557767838899,0.206552092083456,0.0795513882897814,0.277408223034486,0.285808341090199,0.150679955502077,79997,3.9,39097,"Madison County",0.363339086202198,0
"390","OH2017",1,1,1,1,0,"2017-39099",230010,0.488239641754706,0.511760358245294,0.201373853310726,0.0858788748315291,0.22807704012869,0.280096517542716,0.20457371418634,59772,6.8,39099,"Mahoning County",0.439520270152657,0
"391","OH2017",1,1,1,1,0,"2017-39153",541742,0.485077767645854,0.514922232354146,0.210906667749593,0.0862606185232085,0.248197481457963,0.280122272225524,0.174512960043711,73069,5,39153,"Summit County",0.349205879961864,1
"392","OH2017",1,1,1,1,0,"2017-39149",48703,0.501899266985607,0.498100733014393,0.252284253536743,0.0821304642424491,0.229985832494918,0.275198653060386,0.160400796665503,73417,4.1,39149,"Shelby County",0.492216821509875,0
"393","OH2017",1,1,1,1,0,"2017-39151",372077,0.48614668469161,0.513853315308391,0.216146120292305,0.0859445759883035,0.230632369106395,0.277241001190614,0.190035933422383,66230,5.2,39151,"Stark County",0.241583499310145,0
"394","VA2013",1,0,0,0,0,"2013-51153",437833,0.498080318294875,0.501919681705125,0.28225830396521,0.0871245429193323,0.300925238618377,0.250141035508973,0.0795508789881073,114894,5.2,51153,"Prince William County",0.0547220575493639,1
"395","VA2013",1,0,0,0,0,"2013-51177",127385,0.491007575460219,0.508992424539781,0.260776386544727,0.0887938140283393,0.258978686658555,0.27522078737685,0.11623032539153,91480,5.8,51177,"Spotsylvania County",0.0942299839809027,0
"396","VA2013",1,0,0,0,0,"2013-51550",230330,0.488798680154561,0.511201319845439,0.24675465636261,0.0933052576737724,0.270125472148656,0.275218165241176,0.114596448573785,83155,5.9,51550,"Chesapeake city",0.1084264716725,0
"397","VA2013",1,0,0,0,0,"2013-51700",181320,0.484204720935363,0.515795279064637,0.235263622325171,0.129566512243547,0.282550187513788,0.237927421133907,0.114692256783587,63190,6.8,51700,"Newport News city",0.0933963300736183,0
"398","VA2013",1,0,0,0,0,"2013-51710",245449,0.520234346035225,0.479765653964775,0.202913843609059,0.187607201496034,0.296949671825919,0.213938537129913,0.0985907459390749,61027,7,51710,"Norfolk city",0.109694115926367,0
"399","VA2013",1,0,0,0,0,"2013-51760",213815,0.475013446203494,0.524986553796506,0.183102214531254,0.143151790098917,0.315436241610738,0.244211117087202,0.114098636671889,62652,6.8,51760,"Richmond city",0.112089821310143,0
"400","VA2013",1,0,0,0,0,"2013-51770",98860,0.478818531256322,0.521181468743678,0.219957515678738,0.0854642929395104,0.278899453773012,0.270574549868501,0.145104187740239,51447,6.7,51770,"Roanoke city",0.182806073223988,0
"401","VA2013",1,0,0,0,0,"2013-51810",447732,0.491664656535606,0.508335343464394,0.230385587806992,0.104017581946343,0.293807456246147,0.253354685392154,0.118434688608364,82870,5.4,51810,"Virginia Beach city",0.104798663928523,0
"402","VA2013",1,0,0,0,0,"2013-51087",318702,0.472425651549096,0.527574348450904,0.236612886018914,0.0813393075663159,0.280443800164417,0.268150184184599,0.133453822065754,81457,5.6,51087,"Henrico County",0.0690497189362577,0
"403","VA2013",1,0,0,0,0,"2013-51041",327639,0.481340743928531,0.518659256071469,0.247626198346351,0.0920159077521296,0.255302329698235,0.282341235323023,0.122714328880262,89034,5.7,51041,"Chesterfield County",0.0762788143221102,0
"404","VA2013",1,0,0,0,0,"2013-51059",1131988,0.494923091057502,0.505076908942498,0.240297600327919,0.0797976656996364,0.291020752870172,0.276727315130549,0.112156665971724,139967,4.4,51059,"Fairfax County",0.0362535413520272,0
"405","VA2014",1,0,0,0,0,"2014-51760",217003,0.475357483537094,0.524642516462906,0.181854628737852,0.137164002340981,0.320613079081856,0.243738565826279,0.116629724013032,64040,6.2,51760,"Richmond city",0.179019797753531,0
"406","VA2014",1,0,0,0,0,"2014-51740",95826,0.480735917183228,0.519264082816772,0.234894496274498,0.101579946987248,0.278087366685451,0.247865923653288,0.137572266399516,57080,7.3,51740,"Portsmouth city",0.166659722511562,0
"407","VA2014",1,0,0,0,0,"2014-51085",101730,0.490327337068711,0.509672662931289,0.228634621055736,0.0889806350142534,0.219856482846751,0.306871129460336,0.155657131622923,92310,4.6,51085,"Hanover County",0.107929904432976,0
"408","VA2014",1,0,0,0,0,"2014-51087",321924,0.473040220673202,0.526959779326798,0.235639467700451,0.0812583094146444,0.278792510033424,0.267078565127173,0.137231147724308,82874,5.1,51087,"Henrico County",0.0745517575576844,0
"409","VA2014",1,0,0,0,0,"2014-51107",362290,0.495429076154462,0.504570923845538,0.293880592895194,0.0695796185376356,0.30513400866709,0.252270280714345,0.0791354991857352,142011,4.3,51107,"Loudoun County",0.0661065968874811,0
"410","VA2014",1,0,0,0,0,"2014-51153",443926,0.498267729306236,0.501732270693764,0.279262760009551,0.0871361443123403,0.298196095745687,0.251244576798836,0.0841604231335853,115446,4.9,51153,"Prince William County",0.0672504001398808,0
"411","VA2014",1,0,0,0,0,"2014-51550",233380,0.489270717285114,0.510729282714886,0.244699631502271,0.0927328819950296,0.272431228040106,0.272276973176793,0.1178592852858,82802,5.3,51550,"Chesapeake city",0.0728453835309443,1
"412","VA2014",1,0,0,0,0,"2014-51650",137597,0.482939308269802,0.517060691730198,0.218958262171414,0.121957600819785,0.264344426113941,0.258639359869765,0.136100351025095,61727,6.8,51650,"Hampton city",0.0730572257249103,1
"413","VA2014",1,0,0,0,0,"2014-51700",181576,0.484232497686919,0.515767502313081,0.233577124730141,0.126630171388289,0.286023483279729,0.236540071375072,0.11722914922677,63502,6.3,51700,"Newport News city",0.0929139452900828,1
"414","VA2014",1,0,0,0,0,"2014-51710",246587,0.522030763989991,0.477969236010009,0.201097381451577,0.187361864169644,0.299107414421685,0.212148247880059,0.100285092077036,59861,6.4,51710,"Norfolk city",0.110011897582998,0
"415","VA2014",1,0,0,0,0,"2014-51059",1136573,0.494873624483425,0.505126375516575,0.238721138017532,0.081709665811171,0.287140377256894,0.275437653366744,0.116991165547659,142474,4.2,51059,"Fairfax County",0.0518663991884227,0
"416","VA2014",1,0,0,0,0,"2014-51069",82730,0.497884685120271,0.502115314879729,0.235102139489907,0.0827148555542125,0.247153390547564,0.281566541762359,0.153463072645957,83072,4.7,51069,"Frederick County",0.206368282408925,0
"417","VA2014",1,0,0,0,0,"2014-51810",448913,0.491571863590495,0.508428136409505,0.228213484572735,0.101645530425717,0.294729713775275,0.25245203413579,0.122959237090483,84615,4.9,51810,"Virginia Beach city",0.0842609428356025,1
"418","VA2014",1,0,0,0,0,"2014-51047",49248,0.501401072124756,0.498598927875244,0.254061078622482,0.0786630929174789,0.250548245614035,0.275462962962963,0.141264619883041,79396,5,51047,"Culpeper County",0.244071106048896,1
"419","VA2014",1,0,0,0,0,"2014-51041",332148,0.481694907089611,0.518305092910389,0.244809542733962,0.0919529848139986,0.254227031323386,0.280624902152053,0.128385538976601,89852,5.1,51041,"Chesterfield County",0.057143029001591,1
"420","VA2015",1,0,1,0,1,"2015-51740",96308,0.4807388794285,0.5192611205715,0.23540100510861,0.0997736428957096,0.281201976990489,0.244548739460896,0.139074635544295,56614,6.2,51740,"Portsmouth city",0.135133730418603,1
"421","VA2015",1,0,1,0,1,"2015-51041",334955,0.482016987356511,0.517983012643489,0.242692301951008,0.0909047483990387,0.252639906853159,0.279613679449478,0.134149363347315,90380,4.3,51041,"Chesterfield County",0.0714951725863677,0
"422","VA2015",1,0,1,0,1,"2015-51085",103078,0.49116203263548,0.50883796736452,0.226023011699878,0.0900580143192534,0.218223093191564,0.304856516424455,0.16083936436485,92913,3.9,51085,"Hanover County",0.125936043864493,0
"423","VA2015",1,0,1,0,1,"2015-51107",374054,0.495129045538879,0.504870954461121,0.290845706769611,0.0714816577285633,0.299341806263267,0.255396279681543,0.0829345495570158,143939,3.6,51107,"Loudoun County",0.0372708177483634,1
"424","VA2015",1,0,1,0,1,"2015-51153",451232,0.498645929366712,0.501354070633288,0.277750691440323,0.0871613715339338,0.29422337068293,0.25287878519254,0.087985781150273,115399,4.1,51153,"Prince William County",0.0531301400643317,1
"425","VA2015",1,0,1,0,1,"2015-51550",235168,0.489365049666621,0.510634950333379,0.243034766634916,0.0901780854538032,0.273519356375017,0.271920499387672,0.121347292148592,82481,4.5,51550,"Chesapeake city",0.140169647749428,0
"426","VA2015",1,0,1,0,1,"2015-51087",324289,0.473756433304861,0.526243566695139,0.233060634187407,0.0801908174498673,0.277955774016387,0.267594645516808,0.141198128829532,83275,4.3,51087,"Henrico County",0.123018252833264,0
"427","VA2015",1,0,1,0,1,"2015-51700",180948,0.484476203108075,0.515523796891925,0.232337467117625,0.124002475849415,0.287712491986648,0.235808077458717,0.120139487587594,63145,5.4,51700,"Newport News city",0.104175233708912,0
"428","VA2015",1,0,1,0,1,"2015-51710",246534,0.522349858437376,0.477650141562624,0.199684424866347,0.183232333065622,0.303442932820625,0.211005378568473,0.102634930678933,60858,5.6,51710,"Norfolk city",0.150166603759035,0
"429","VA2015",1,0,1,0,1,"2015-51760",220847,0.474310269100327,0.525689730899673,0.180772208814247,0.131597893564323,0.325655317935041,0.242335191331555,0.119639388354834,63891,5.2,51760,"Richmond city",0.195198126097989,0
"430","VA2015",1,0,1,0,1,"2015-51650",136187,0.482814071827707,0.517185928172292,0.216019150139147,0.118939399502155,0.265759580576707,0.258078964952602,0.141202904829389,61379,6,51650,"Hampton city",0.124584108930482,0
"431","VA2015",1,0,1,0,1,"2015-51047",49553,0.500090811858011,0.499909188141989,0.252800032288661,0.0767057493996327,0.248824490949085,0.275684620507336,0.145985106855286,80669,4.3,51047,"Culpeper County",0.242757727787668,1
"432","VA2015",1,0,1,0,1,"2015-51059",1140164,0.495265593370778,0.504734406629222,0.237919281787532,0.0829749053644914,0.282672492729116,0.274660487438649,0.121772832680211,142982,3.6,51059,"Fairfax County",0.0560305506577461,0
"433","VA2015",1,0,1,0,1,"2015-51069",83513,0.497886556584005,0.502113443415995,0.232275214637242,0.0815082681738172,0.244991797684193,0.282459018356424,0.158765701148324,82711,4,51069,"Frederick County",0.204329378958882,1
"434","VA2015",1,0,1,0,1,"2015-51810",450474,0.491899643486639,0.508100356513361,0.225990845198613,0.100174482878035,0.294929341094048,0.251708200695268,0.127197130134037,83834,4.3,51810,"Virginia Beach city",0.112646191564788,0
