Buyer_County,Buyer_State,Year,Total_dosage_unit,FIPS,FIPS_year,Prescription_rate,Population,Avgdosage,Prescription_trend,Distributor_dosage,Overdose_death,percent_male,unmployment_rate,mean_income
Stafford,VA,2006,2009806,51179,2006-51179,58.4,119892,16.76347046,1,NA,NA,0.504135808,4.5,85014
Stafford,VA,2007,2245651,51179,2007-51179,61.3,122526,18.32795488,1,NA,NA,0.504112721,4.5,87629
Stafford,VA,2008,2417682,51179,2008-51179,62.7,124323,19.44677976,1,NA,NA,0.500665374,5.8,87783
Stafford,VA,2009,2904600,51179,2009-51179,64.8,120436,24.11737354,1,NA,11,0.501659069,10.1,88438
Stafford,VA,2010,3294996,51179,2010-51179,67.2,124587,26.44735004,1,NA,NA,0.503225558,6.5,94317
Stafford,VA,2011,3783436,51179,2011-51179,69.4,127041,29.78122024,1,NA,NA,0.500087034,6.2,91348
Stafford,VA,2012,3540496,51179,2012-51179,67.5,129446,27.35114256,1,NA,NA,0.496851554,5.8,97606
Stark,OH,2006,11721920,39151,2006-39151,99.7,376180,31.16040194,1,NA,NA,0.480459831,6.3,42332
Stark,OH,2007,13649530,39151,2007-39151,104.9,376877,36.21746618,0,NA,NA,0.481822935,6.2,44891
Stark,OH,2008,15807719,39151,2008-39151,111.7,377141,41.91461284,0,NA,14,0.480641537,7.5,44447
Stark,OH,2009,17662170,39151,2009-39151,114.9,379468,46.54455712,0,NA,NA,0.483460969,13.9,44362
Stark,OH,2010,19277650,39151,2010-39151,115.9,376346,51.22320949,0,NA,36,0.486703382,11.3,42664
Stark,OH,2011,20813850,39151,2011-39151,117.1,376142,55.33508622,0,NA,37,0.487505565,9.3,41827
Stark,OH,2012,20549000,39151,2012-39151,114.7,375593,54.71081729,0,NA,37,0.484343822,7.5,45617
Staunton City,VA,2006,1655200,51790,2006-51790,179.5,23638,70.02284457,0,NA,NA,NA,2.9,NA
Staunton City,VA,2007,1885400,51790,2007-51790,175.7,23920,78.82107023,0,NA,NA,NA,2.7,NA
Staunton City,VA,2008,1976200,51790,2008-51790,195.4,23945,82.53079975,0,NA,NA,NA,3.6,NA
Staunton City,VA,2009,2176450,51790,2009-51790,203.2,23645,92.04694439,0,NA,NA,NA,6,NA
Staunton City,VA,2010,2279570,51790,2010-51790,204.5,23806,95.7561119,0,NA,NA,NA,7.8,NA
Staunton City,VA,2011,2408360,51790,2011-51790,208.5,23835,101.043004,0,NA,NA,NA,7.1,NA
Staunton City,VA,2012,2550480,51790,2012-51790,232.5,23906,106.6878608,0,NA,NA,NA,6.4,NA
Suffolk City,VA,2006,1339920,51800,2006-51800,57.2,80291,16.68829632,1,NA,NA,0.476508246,3.2,60703
Suffolk City,VA,2007,1675580,51800,2007-51800,65.1,81273,20.61668697,1,NA,NA,0.478790636,3.4,59417
Suffolk City,VA,2008,1824770,51800,2008-51800,82.8,82603,22.09084416,1,NA,NA,0.481081869,4.9,59431
Suffolk City,VA,2009,1860880,51800,2009-51800,84.3,81062,22.95625571,1,NA,NA,0.473971719,8.5,57083
Suffolk City,VA,2010,2093830,51800,2010-51800,86.9,82544,25.36622892,1,NA,NA,0.486750053,7.6,69294
Suffolk City,VA,2011,2377990,51800,2011-51800,91.4,83465,28.49086443,1,NA,NA,0.477864123,7.5,64334
Suffolk City,VA,2012,2388080,51800,2012-51800,92.3,84216,28.35660682,1,NA,NA,0.477219098,7,65394
Summers,WV,2006,425950,54089,2006-54089,90.6,13879,30.69025146,1,NA,NA,NA,6.2,NA
Summers,WV,2007,488500,54089,2007-54089,87,13842,35.2911429,1,NA,NA,NA,6.1,NA
Summers,WV,2008,581420,54089,2008-54089,101.7,13712,42.40227538,1,NA,NA,NA,6.4,NA
Summers,WV,2009,714800,54089,2009-54089,113.6,13217,54.08186427,0,NA,NA,NA,11.3,NA
Summers,WV,2010,740480,54089,2010-54089,112.1,13847,53.47584314,0,NA,12,NA,9.5,NA
Summers,WV,2011,767850,54089,2011-54089,104.2,13847,55.45244457,0,NA,NA,NA,9.3,NA
Summers,WV,2012,796340,54089,2012-54089,107.1,13813,57.65148773,0,NA,NA,NA,8.9,NA
Summit,OH,2006,18188104,39153,2006-39153,90.2,544660,33.39350053,1,NA,26,0.48160665,5.1,44747
Summit,OH,2007,21017740,39153,2007-39153,95.8,544275,38.6160305,1,NA,32,0.48384966,5.4,47333
Summit,OH,2008,21897580,39153,2008-39153,102.8,543116,40.31842185,0,NA,22,0.483161371,6.3,49411
Summit,OH,2009,24791781,39153,2009-39153,106.7,544221,45.55462027,0,NA,24,0.481444677,11.3,46974
Summit,OH,2010,26675066,39153,2010-39153,110.7,543150,49.11178496,0,NA,42,0.483733255,10.6,45593
Summit,OH,2011,27969362,39153,2011-39153,110.7,542169,51.5879034,0,NA,32,0.48232413,9.1,46429
Summit,OH,2012,27630686,39153,2012-39153,98,541788,50.99907344,1,NA,59,0.483686537,7.5,48798
Sumter,FL,2006,1611506,12119,2006-12119,51.1,76202,21.14781764,1,NA,NA,0.550495136,4,42949
Sumter,FL,2007,1999948,12119,2007-12119,52.8,82101,24.35960585,1,NA,NA,0.533482823,4.3,42020
Sumter,FL,2008,2558600,12119,2008-12119,64.6,86433,29.60211956,1,NA,NA,0.553994192,6.7,47250
Sumter,FL,2009,3072925,12119,2009-12119,66.5,71519,42.96655434,1,NA,NA,0.533463781,10.8,46520
Sumter,FL,2010,4017570,12119,2010-12119,72.2,85891,46.7752151,1,NA,NA,0.510491741,13.3,45026
Sumter,FL,2011,4110340,12119,2011-12119,75.3,90251,45.54342888,1,NA,NA,0.521666189,12.2,43996
Sumter,FL,2012,3712390,12119,2012-12119,73.9,94240,39.39293294,1,NA,NA,0.515941744,10.5,45173
Surry,VA,2006,22100,51181,2006-51181,NA,6991,3.161207266,0,NA,NA,NA,4,NA
Surry,VA,2007,19500,51181,2007-51181,NA,7042,2.769099688,0,NA,NA,NA,4.5,NA
Surry,VA,2008,19400,51181,2008-51181,NA,7061,2.747486192,0,NA,NA,NA,4.4,NA
Surry,VA,2009,16000,51181,2009-51181,NA,7026,2.277255907,0,NA,NA,NA,7.5,NA
Surry,VA,2010,18700,51181,2010-51181,NA,7039,2.656627362,0,NA,NA,NA,9,NA
Surry,VA,2011,19100,51181,2011-51181,NA,7026,2.718474239,0,NA,NA,NA,8.5,NA
Sussex,VA,2006,130700,51183,2006-51183,40.6,12193,10.71926515,1,NA,NA,NA,2.8,NA
Sussex,VA,2007,157790,51183,2007-51183,31.4,12191,12.94315479,1,NA,NA,NA,3,NA
Sussex,VA,2008,162100,51183,2008-51183,30.1,12215,13.27056897,1,NA,NA,NA,4.4,NA
Sussex,VA,2009,174800,51183,2009-51183,28.9,12051,14.50502033,1,NA,NA,NA,7.5,NA
Sussex,VA,2010,161230,51183,2010-51183,25,12167,13.25141777,1,NA,NA,NA,11.4,NA
Sussex,VA,2011,173400,51183,2011-51183,26.8,12147,14.27512966,1,NA,NA,NA,10.5,NA
Sussex,VA,2012,193000,51183,2012-51183,28.7,12095,15.95700703,1,NA,NA,NA,9.7,NA
Suwannee,FL,2006,1179960,12121,2006-12121,76.4,39533,29.8474692,1,NA,NA,NA,2.6,NA
Suwannee,FL,2007,1348460,12121,2007-12121,83.8,40309,33.453075,1,NA,NA,NA,3.2,NA
Suwannee,FL,2008,1488950,12121,2008-12121,91.4,40774,36.51714328,1,NA,NA,NA,5,NA
Suwannee,FL,2009,1523870,12121,2009-12121,94.2,39256,38.81877929,1,NA,NA,NA,7.5,NA
Suwannee,FL,2010,1589250,12121,2010-12121,97.5,40675,39.07191149,1,NA,NA,NA,9.8,NA
Suwannee,FL,2011,1663140,12121,2011-12121,92.8,41171,40.39590974,1,174,NA,NA,9.2,NA
Suwannee,FL,2012,1567380,12121,2012-12121,90.3,42287,37.06529193,1,3880.8,NA,NA,8,NA
Talbot,MD,2006,905320,24041,2006-24041,72.7,37000,24.46810811,1,NA,NA,NA,4.1,NA
Talbot,MD,2007,1013900,24041,2007-24041,91.2,37167,27.27957597,1,NA,NA,NA,3.9,NA
Talbot,MD,2008,1145800,24041,2008-24041,99,37307,30.71273488,1,NA,NA,NA,5.2,NA
Talbot,MD,2009,1226890,24041,2009-24041,102.2,36034,34.04812122,1,NA,NA,NA,8.3,NA
Talbot,MD,2010,1327240,24041,2010-24041,105.2,37361,35.52474506,1,NA,NA,NA,8,NA
Talbot,MD,2011,1485560,24041,2011-24041,108.2,37575,39.53586161,0,NA,NA,NA,7.4,NA
Talbot,MD,2012,1476800,24041,2012-24041,118.7,37746,39.12467546,0,NA,NA,NA,7.2,NA
Taylor,FL,2006,1244960,12123,2006-12123,104.4,20793,59.87399606,1,NA,NA,NA,3.3,NA
Taylor,FL,2007,1490800,12123,2007-12123,106.5,21805,68.36963999,0,NA,NA,NA,4.2,NA
Taylor,FL,2008,1674340,12123,2008-12123,106.6,22356,74.8944355,0,NA,NA,NA,6.8,NA
Taylor,FL,2009,1957060,12123,2009-12123,108.6,20723,94.4390291,0,NA,NA,NA,10.8,NA
Taylor,FL,2010,1603570,12123,2010-12123,110,22000,72.88954545,0,NA,NA,NA,10.6,NA
Taylor,FL,2011,1780460,12123,2011-12123,109,22382,79.54874453,0,NA,NA,NA,10.1,NA
Taylor,FL,2012,1665810,12123,2012-12123,133.6,22561,73.83582288,0,NA,NA,NA,9,NA
Tazewell,VA,2006,3932200,51185,2006-51185,202.1,44195,88.97386582,0,NA,17,NA,4.2,NA
Tazewell,VA,2007,4140050,51185,2007-51185,195.5,44169,93.73202925,0,NA,11,NA,4.5,NA
Tazewell,VA,2008,4247380,51185,2008-51185,181.3,45020,94.34429143,0,NA,11,NA,4.9,NA
Tazewell,VA,2009,4686080,51185,2009-51185,191.3,44307,105.7638748,0,NA,NA,NA,8.5,NA
Tazewell,VA,2010,4885381,51185,2010-51185,189.6,44706,109.2779716,0,NA,11,NA,8.8,NA
Tazewell,VA,2011,4862400,51185,2011-51185,194.3,44807,108.5187582,0,NA,22,NA,7.9,NA
Tazewell,VA,2012,4693410,51185,2012-51185,215,44846,104.6561566,0,NA,15,NA,8.3,NA
Trumbull,OH,2006,8770000,39155,2006-39155,99.1,216185,40.56710688,1,NA,24,0.484836356,4.6,42344
Trumbull,OH,2007,10003590,39155,2007-39155,107.8,214296,46.6811793,0,NA,33,0.481822227,4.3,41566
Trumbull,OH,2008,11197460,39155,2008-39155,114.3,212191,52.77066417,0,NA,23,0.484106816,5.2,41037
Trumbull,OH,2009,12382900,39155,2009-39155,110.6,213350,58.04030935,0,NA,16,0.484685259,8.6,40880
Trumbull,OH,2010,13053790,39155,2010-39155,114.1,212780,61.34876398,0,NA,38,0.483223459,13.2,40153
Trumbull,OH,2011,13375960,39155,2011-39155,113.6,211403,63.27232821,0,NA,40,0.483948505,10.7,40867
Trumbull,OH,2012,13061130,39155,2012-39155,112.1,209942,62.21303979,0,NA,20,0.486591516,9,41049
Tucker,WV,2006,114800,54093,2006-54093,41.9,7111,16.14400225,1,NA,NA,NA,4.7,NA
Tucker,WV,2007,125690,54093,2007-54093,46.5,7117,17.66053112,1,NA,NA,NA,4.4,NA
Tucker,WV,2008,115000,54093,2008-54093,50.7,7160,16.06145251,1,NA,NA,NA,4.2,NA
Tucker,WV,2009,115850,54093,2009-54093,47.4,6861,16.88529369,1,NA,NA,NA,8.4,NA
Tucker,WV,2010,114750,54093,2010-54093,45.2,7137,16.07818411,1,NA,NA,NA,11,NA
Tucker,WV,2011,126550,54093,2011-54093,40.8,7119,17.77637309,1,NA,NA,NA,9.4,NA
Tucker,WV,2012,139450,54093,2012-54093,54.2,7109,19.61597974,1,NA,NA,NA,8.1,NA
Tuscarawas,OH,2006,2609022,39157,2006-39157,81.6,92271,28.27564457,1,NA,NA,0.485909814,4.9,37560
Tuscarawas,OH,2007,2940040,39157,2007-39157,86.4,92511,31.78043692,1,NA,NA,0.483150616,5.5,40699
Tuscarawas,OH,2008,3213180,39157,2008-39157,89.7,92634,34.68683205,1,NA,NA,0.481335114,8.5,42992
Tuscarawas,OH,2009,3670900,39157,2009-39157,93.8,91243,40.2321274,1,NA,NA,0.490020519,14.9,40801
Tuscarawas,OH,2010,3865810,39157,2010-39157,95,92508,41.78892636,1,NA,NA,0.489107648,11.2,38882
Tuscarawas,OH,2011,4317390,39157,2011-39157,93.7,92561,46.64372684,1,NA,11,0.485741774,9.3,42082
Tuscarawas,OH,2012,4334710,39157,2012-39157,94.7,92532,46.84552371,1,NA,NA,0.49435016,7.4,43702
Tyler,WV,2006,237290,54095,2006-54095,63.1,9484,25.02003374,1,NA,NA,NA,5.4,NA
Tyler,WV,2007,264170,54095,2007-54095,66.5,9423,28.0345962,1,NA,NA,NA,4.7,NA
Tyler,WV,2008,322630,54095,2008-54095,25.2,9363,34.45797287,1,NA,NA,NA,4.7,NA
Tyler,WV,2009,388190,54095,2009-54095,28.5,8970,43.27647715,1,NA,NA,NA,7.9,NA
Tyler,WV,2010,395730,54095,2010-54095,0.6,9339,42.37391584,1,NA,NA,NA,11.4,NA
Tyler,WV,2011,315890,54095,2011-54095,NA,9270,34.07659115,0,NA,NA,NA,10.5,NA
Tyler,WV,2012,309990,54095,2012-54095,NA,9188,33.73857205,0,NA,NA,NA,9.2,NA
Union,FL,2006,1594600,12125,2006-12125,59.3,14873,107.2144154,1,NA,NA,NA,2.5,NA
Union,FL,2007,1789420,12125,2007-12125,64,15419,116.0529217,1,NA,NA,NA,3,NA
Union,FL,2008,2027620,12125,2008-12125,72.7,15718,128.9998728,1,NA,NA,NA,4.6,NA
Union,FL,2009,2269190,12125,2009-12125,74.9,14574,155.7012488,1,NA,NA,NA,7,NA
Union,FL,2010,2491270,12125,2010-12125,72.8,15375,162.0338211,1,NA,NA,NA,8.5,NA
Union,FL,2011,2611360,12125,2011-12125,69.6,15484,168.6489279,1,NA,NA,NA,8.2,NA
Union,FL,2012,2487210,12125,2012-12125,67.9,15400,161.5071429,1,NA,NA,NA,7.2,NA
Upshur,WV,2006,620500,54097,2006-54097,89.5,23754,26.12191631,1,NA,NA,NA,5.8,NA
Upshur,WV,2007,765300,54097,2007-54097,90.1,23851,32.08670496,1,NA,NA,NA,5.7,NA
Upshur,WV,2008,763300,54097,2008-54097,94.1,23929,31.89853316,1,NA,NA,NA,5.5,NA
Upshur,WV,2009,817400,54097,2009-54097,92,23566,34.68556395,1,NA,NA,NA,10.4,NA
Upshur,WV,2010,851810,54097,2010-54097,89.6,23984,35.51576051,1,NA,NA,NA,9.3,NA
Upshur,WV,2011,897560,54097,2011-54097,89.4,24096,37.24933599,1,NA,NA,NA,8.7,NA
Upshur,WV,2012,870250,54097,2012-54097,90,24210,35.94589013,1,NA,NA,NA,7.8,NA
Van Wert,OH,2006,665200,39161,2006-39161,54.5,29342,22.6705746,1,NA,NA,NA,4.9,NA
Van Wert,OH,2007,743800,39161,2007-39161,58.4,29182,25.48831471,1,NA,NA,NA,4.6,NA
Van Wert,OH,2008,850600,39161,2008-39161,60,29075,29.25537403,1,NA,NA,NA,5.5,NA
Van Wert,OH,2009,822600,39161,2009-39161,57.7,28846,28.51695209,1,NA,NA,NA,8.9,NA
Van Wert,OH,2010,872000,39161,2010-39161,59.4,29029,30.03892659,1,NA,NA,NA,12.1,NA
Van Wert,OH,2011,967320,39161,2011-39161,58,28880,33.49445983,1,NA,NA,NA,9.3,NA
Van Wert,OH,2012,919200,39161,2012-39161,82.8,28808,31.90780339,1,NA,NA,NA,7.5,NA
Vinton,OH,2006,168200,39163,2006-39163,38.7,13516,12.44451021,1,NA,NA,NA,5.3,NA
Vinton,OH,2007,193700,39163,2007-39163,40.1,13566,14.27834292,1,NA,NA,NA,5.2,NA
Vinton,OH,2008,224200,39163,2008-39163,43.5,13452,16.66666667,1,NA,NA,NA,5.5,NA
Vinton,OH,2009,269100,39163,2009-39163,42.4,13274,20.27271358,1,NA,NA,NA,9.6,NA
Vinton,OH,2010,240400,39163,2010-39163,43.6,13485,17.82721542,1,NA,NA,NA,13.5,NA
Vinton,OH,2011,253500,39163,2011-39163,18.3,13457,18.83777959,1,NA,NA,NA,11.9,NA
Vinton,OH,2012,221200,39163,2012-39163,NA,13397,16.51115921,0,NA,NA,NA,10.8,NA
Virginia Beach City,VA,2006,7301328,51810,2006-51810,64.3,437739,16.67963787,1,NA,20,0.488603573,5.9,61333
Virginia Beach City,VA,2007,7673844,51810,2007-51810,66.5,434732,17.65189588,1,NA,35,0.489183265,5.6,61462
Virginia Beach City,VA,2008,7642907,51810,2008-51810,67.1,433331,17.63757266,1,NA,30,0.489477713,8.6,65776
Virginia Beach City,VA,2009,8117320,51810,2009-51810,67.2,434922,18.66385237,1,NA,26,0.490318861,14.8,59298
Virginia Beach City,VA,2010,9108148,51810,2010-51810,68.8,435996,20.89043936,1,NA,13,0.489268442,6.5,64212
Virginia Beach City,VA,2011,10318198,51810,2011-51810,69.5,436979,23.61257177,1,NA,27,0.490678937,6.1,64614
Virginia Beach City,VA,2012,10800360,51810,2012-51810,70.7,439528,24.57263246,1,NA,21,0.490730861,5.7,61626
Volusia,FL,2006,19256394,12127,2006-12127,97.2,494748,38.9216207,1,10495900,30,0.489591703,2.2,40881
Volusia,FL,2007,21558768,12127,2007-12127,98.4,498935,43.20957239,1,4710200,62,0.490021242,2.8,42276
Volusia,FL,2008,24844400.6,12127,2008-12127,101.7,497366,49.95194806,1,NA,74,0.489191544,4.6,46139
Volusia,FL,2009,29502743,12127,2009-12127,103,494449,59.66791924,1,NA,85,0.489777975,7.6,41459
Volusia,FL,2010,32246604,12127,2010-12127,104.5,496053,65.00636827,1,NA,104,0.489312009,12.3,41556
Volusia,FL,2011,29320588,12127,2011-12127,98.1,496089,59.10348345,1,NA,66,0.491238955,11.2,38213
Volusia,FL,2012,24324978,12127,2012-12127,91.3,495581,49.08375826,1,NA,58,0.48699668,9.5,40106
Wakulla,FL,2006,721650,12129,2006-12129,76.2,27785,25.97264711,1,NA,NA,NA,3.3,NA
Wakulla,FL,2007,882050,12129,2007-12129,87.6,28588,30.85385476,1,NA,NA,NA,4.1,NA
Wakulla,FL,2008,952250,12129,2008-12129,84.1,29183,32.63029846,1,NA,NA,NA,6.5,NA
Wakulla,FL,2009,932260,12129,2009-12129,79,30232,30.8368616,1,NA,NA,NA,10.1,NA
Wakulla,FL,2010,952640,12129,2010-12129,79.1,29368,32.43802779,1,NA,NA,NA,8.4,NA
Wakulla,FL,2011,1062120,12129,2011-12129,80.6,30013,35.38866491,1,NA,NA,NA,8.3,NA
Wakulla,FL,2012,1062550,12129,2012-12129,97.7,30449,34.8960557,1,NA,NA,NA,7.3,NA
Walton,FL,2006,2862340,12131,2006-12131,105.2,51145,55.96519699,1,NA,10,NA,5.5,NA
Walton,FL,2007,3327995,12131,2007-12131,124.4,52355,63.56594404,0,NA,NA,NA,5.3,NA
Walton,FL,2008,3241580,12131,2008-12131,126.5,53563,60.51901499,0,NA,NA,NA,7,NA
Walton,FL,2009,3155180,12131,2009-12131,116.4,52528,60.06663113,1,NA,NA,NA,10.1,NA
Walton,FL,2010,3327920,12131,2010-12131,114.8,53366,62.36030431,1,NA,NA,NA,9.4,NA
Walton,FL,2011,3373130,12131,2011-12131,101.6,54309,62.10996336,1,NA,NA,NA,8.5,NA
Walton,FL,2012,3281320,12131,2012-12131,100.3,55349,59.28417858,1,NA,NA,NA,7.3,NA
Warren,OH,2006,7439415,39165,2006-39165,69.9,200630,37.08027214,1,9376560,10,0.502513982,4.7,66834
Warren,OH,2007,8390370,39165,2007-39165,73.3,205258,40.87718871,1,12002610,11,0.505553109,4.8,71088
Warren,OH,2008,9279976,39165,2008-39165,79.6,208640,44.47841258,1,15735350,12,0.50121773,5.7,70504
Warren,OH,2009,10538272,39165,2009-39165,83.4,203129,51.87970206,1,19242350,NA,0.510967577,10.1,68114
Warren,OH,2010,11307054,39165,2010-39165,86.4,207790,54.41577554,1,18664470,18,0.504174641,9,66499
Warren,OH,2011,11878978,39165,2011-39165,89.2,210662,56.38880292,1,19594550,15,0.504853194,7.9,69201
Warren,OH,2012,11501060,39165,2012-39165,86.1,213146,53.95860115,1,20906500,16,0.497452138,6.5,72898
Washington,FL,2006,10124790,12133,2006-12133,139,22860,442.9041995,0,NA,NA,NA,5.4,NA
Washington,FL,2007,11877870,12133,2007-12133,145.9,23469,506.1089096,0,NA,NA,NA,5.7,NA
Washington,FL,2008,13147560,12133,2008-12133,142.4,24706,532.1606088,0,NA,NA,NA,8.3,NA
Washington,FL,2009,14823545,12133,2009-12133,143.2,22997,644.586033,0,NA,NA,NA,15,NA
Washington,FL,2010,16611509,12133,2010-12133,152.3,24125,688.5599585,0,NA,NA,NA,10.6,NA
Washington,FL,2011,17622120,12133,2011-12133,153.2,24543,718.0100232,0,NA,NA,NA,10,NA
Washington,FL,2012,18455380,12133,2012-12133,169.9,24732,746.2146207,0,NA,NA,NA,8.8,NA
Wayne,OH,2006,3859360,39169,2006-39169,67.1,114263,33.776113,1,NA,NA,0.495980693,5.2,45271
Wayne,OH,2007,4404448,39169,2007-39169,71.1,114224,38.55974226,1,NA,NA,0.500255385,5.3,46678
Wayne,OH,2008,4832810,39169,2008-39169,74.6,114610,42.1674374,1,NA,NA,0.496239412,6.8,48360
Wayne,OH,2009,5215570,39169,2009-39169,78.2,113828,45.81974558,1,NA,NA,0.490614768,11.5,47562
Wayne,OH,2010,5330340,39169,2010-39169,78.1,114438,46.57840927,1,NA,NA,0.491087725,9.3,46288
Wayne,OH,2011,5454440,39169,2011-39169,76.1,114508,47.63370245,1,NA,NA,0.493015505,7.7,46827
Wayne,OH,2012,5315720,39169,2012-39169,68.3,114644,46.36718886,1,NA,NA,0.498188911,6.1,47946
Waynesboro City,VA,2006,1734860,51820,2006-51820,204.2,20728,83.69644925,0,NA,NA,NA,2.9,NA
Waynesboro City,VA,2007,2014160,51820,2007-51820,203.3,20747,97.08198776,0,NA,NA,NA,3.2,NA
Waynesboro City,VA,2008,2202630,51820,2008-51820,214.3,20920,105.2882409,0,NA,NA,NA,4.5,NA
Waynesboro City,VA,2009,2388630,51820,2009-51820,222.3,21699,110.080188,0,NA,NA,NA,8.1,NA
Waynesboro City,VA,2010,2549130,51820,2010-51820,229.6,20885,122.0555423,0,NA,NA,NA,9,NA
Waynesboro City,VA,2011,2725670,51820,2011-51820,232.5,21006,129.7567362,0,NA,NA,NA,8.1,NA
Waynesboro City,VA,2012,2632370,51820,2012-51820,268.2,21030,125.172135,0,NA,NA,NA,7,NA
Webster,WV,2006,365800,54101,2006-54101,97.8,9391,38.95218827,1,NA,NA,NA,6.1,NA
Webster,WV,2007,396430,54101,2007-54101,108.5,9260,42.81101512,1,NA,NA,NA,5.9,NA
Webster,WV,2008,404700,54101,2008-54101,109.3,9260,43.70410367,1,NA,NA,NA,6,NA
Webster,WV,2009,462620,54101,2009-54101,109.8,9510,48.64563617,1,NA,NA,NA,12.1,NA
Webster,WV,2010,447420,54101,2010-54101,108,9247,48.3854223,1,NA,NA,NA,10.1,NA
Webster,WV,2011,414930,54101,2011-54101,110.1,9202,45.0912845,1,NA,NA,NA,9.4,NA
Webster,WV,2012,420240,54101,2012-54101,98.8,9158,45.88774842,1,NA,NA,NA,10.7,NA
Westmoreland,VA,2006,227400,51193,2006-51193,51.3,16841,13.50276112,1,NA,NA,NA,4.1,NA
Westmoreland,VA,2007,278900,51193,2007-51193,51.9,17127,16.28422958,1,NA,NA,NA,4.5,NA
Westmoreland,VA,2008,284800,51193,2008-51193,57.5,17305,16.45767119,1,NA,NA,NA,5.3,NA
Westmoreland,VA,2009,314100,51193,2009-51193,57,17303,18.15292146,1,NA,NA,NA,10.5,NA
Westmoreland,VA,2010,331170,51193,2010-51193,57.6,17237,19.21274004,1,NA,NA,NA,8.1,NA
Westmoreland,VA,2011,398710,51193,2011-51193,59.2,17386,22.93281951,1,NA,NA,NA,7.5,NA
Westmoreland,VA,2012,413580,51193,2012-51193,60.1,17468,23.67643691,1,NA,NA,NA,7.3,NA
Wetzel,WV,2006,983000,54103,2006-54103,104.9,16917,58.10722941,1,NA,NA,NA,4.9,NA
Wetzel,WV,2007,1164350,54103,2007-54103,125.9,16764,69.45538058,0,NA,NA,NA,4.7,NA
Wetzel,WV,2008,1212960,54103,2008-54103,142.8,16645,72.87233403,0,NA,NA,NA,4.7,NA
Wetzel,WV,2009,1187420,54103,2009-54103,136.5,16507,71.93433089,0,NA,NA,NA,8.5,NA
Wetzel,WV,2010,1222990,54103,2010-54103,148.3,16697,73.24609211,0,NA,NA,NA,11.7,NA
Wetzel,WV,2011,1116280,54103,2011-54103,133.1,16581,67.32283939,0,NA,NA,NA,10.6,NA
Wetzel,WV,2012,1062720,54103,2012-54103,130.3,16526,64.30594215,0,NA,NA,NA,9.4,NA
Wicomico,MD,2006,2884005,24045,2006-24045,80.5,94621,30.47954471,1,NA,NA,0.479806929,6.4,47540
Wicomico,MD,2007,3223376,24045,2007-24045,90.4,96110,33.53840391,1,NA,NA,0.476965812,5.5,52132
Wicomico,MD,2008,3774530,24045,2008-24045,99.4,97111,38.86820237,1,NA,NA,0.475278055,6.5,49186
Wicomico,MD,2009,4312790,24045,2009-24045,99.5,92827,46.46051257,1,NA,11,0.474496402,10.2,47280
Wicomico,MD,2010,5298300,24045,2010-24045,112.8,96951,54.64925581,1,NA,NA,0.471616604,9.8,49913
Wicomico,MD,2011,6021270,24045,2011-24045,127.9,97862,61.52817232,0,NA,13,0.488627886,9.8,46990
Wicomico,MD,2012,4493680,24045,2012-24045,108.4,98940,45.41823327,1,NA,16,0.479487714,9.4,51451
Williams,OH,2006,615480,39171,2006-39171,50.4,38547,15.96700132,1,NA,NA,NA,5.9,NA
Williams,OH,2007,716620,39171,2007-39171,53.7,38532,18.59804838,1,NA,NA,NA,6.5,NA
Williams,OH,2008,867402,39171,2008-39171,65.8,38297,22.6493459,1,NA,NA,NA,7.9,NA
Williams,OH,2009,840780,39171,2009-39171,68.1,38204,22.00764318,1,NA,NA,NA,14.1,NA
Williams,OH,2010,904270,39171,2010-39171,71.3,38172,23.68935345,1,NA,NA,NA,13.2,NA
Williams,OH,2011,1095990,39171,2011-39171,76.1,37985,28.85323154,1,NA,NA,NA,10.8,NA
Williams,OH,2012,1235870,39171,2012-39171,77.5,37779,32.71314752,1,NA,NA,NA,7.9,NA
Winchester City,VA,2006,1693080,51840,2006-51840,297.7,25757,65.7328105,0,NA,NA,NA,NA,NA
Winchester City,VA,2007,1970505,51840,2007-51840,297.1,25701,76.67036302,0,NA,NA,NA,NA,NA
Winchester City,VA,2008,2227795,51840,2008-51840,321,26004,85.67124289,0,NA,NA,NA,NA,NA
Winchester City,VA,2009,2201230,51840,2009-51840,306.6,25977,84.73765254,0,NA,NA,NA,NA,NA
Winchester City,VA,2010,2278050,51840,2010-51840,303,25953,87.77597966,0,NA,NA,NA,NA,NA
Winchester City,VA,2011,2310110,51840,2011-51840,272.7,26117,88.45234904,0,NA,NA,NA,NA,NA
Winchester City,VA,2012,2332160,51840,2012-51840,226.4,26330,88.57424991,0,NA,NA,NA,NA,NA
Wirt,WV,2006,76700,54105,2006-54105,43,5791,13.24469004,1,NA,NA,NA,5.6,NA
Wirt,WV,2007,101030,54105,2007-54105,50.5,5806,17.40096452,1,NA,NA,NA,6.1,NA
Wirt,WV,2008,96000,54105,2008-54105,48.3,5745,16.71018277,1,NA,NA,NA,4.7,NA
Wirt,WV,2009,112730,54105,2009-54105,53.5,5696,19.79108146,1,NA,NA,NA,10,NA
Wirt,WV,2010,119700,54105,2010-54105,51.6,5753,20.80653572,1,NA,NA,NA,12.5,NA
Wirt,WV,2011,140200,54105,2011-54105,53.7,5749,24.38684989,1,NA,NA,NA,11.5,NA
