,State,Year,1_Include the treatment of pain?,3_max_amount_prescription,3_1_max_amount_prescriptions_det,4_prescrib_duration,4_1_prescrib_duration_det,5_unprof_excessive_Rx,5_1_excess_Rx_factors,8_pracitioner_education,9_hc_facility_methods,10_integrative_care,11_individual_care,14_risk_benefit_before,16_PMPdata_submit,16_1_PMPdata_timeframe,17_data_other state PMP,18_PMP_pract_registration,19_prac_checkPMP,20_PMP_teach,21PMP_eval_outcomes,key2,Population,percent_male,percent_female,under_18,18-24,25-44,45-64,over_65,Mean_income,Unemployment_rate,County,FIPS County Code,Prescribing Rate,outcome1_avg,outcome2_med,outcome3_medbyyear
2555,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51111,12329,0.526806716,0.473193284,0.188417552,0.071700868,0.233920026,0.299618785,0.206342769,49939,5.1,Lunenburg,51111,3,0,0,0
2556,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51810,450474,0.491899643,0.508100357,0.225990845,0.100174483,0.294929341,0.251708201,0.12719713,83834,4.3,Virginia Beach,51810,65.1,1,0,0
2557,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51083,35082,0.478307964,0.521692036,0.207713357,0.07773217,0.203266632,0.285360014,0.225927826,46919,6.4,Halifax,51083,87.8,0,0,0
2558,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51119,10683,0.49368155,0.50631845,0.155106244,0.064963025,0.171112983,0.31011888,0.298698867,71189,4.2,Middlesex,51119,4.5,0,0,0
2559,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51191,54337,0.493365478,0.506634522,0.18644754,0.080460828,0.224819184,0.298139389,0.210133059,59418,4.8,Washington,51191,116.1,1,1,1
2560,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51193,17549,0.488574848,0.511425152,0.18730412,0.07003248,0.208387942,0.292039432,0.242236025,61137,5.4,Westmoreland,51193,45.7,1,1,1
2561,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51195,39567,0.519801855,0.480198145,0.199661334,0.096949478,0.265473753,0.274648065,0.163267369,51296,8.3,Wise,51195,214.1,1,1,1
2562,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51800,88127,0.484255676,0.515744324,0.247461051,0.08258536,0.262802546,0.273809389,0.133341655,79880,5,Suffolk,51800,90,0,0,0
2563,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51101,16285,0.490328523,0.509671477,0.233097943,0.075222597,0.252318084,0.289837274,0.149524102,72927,4.2,King William,51101,42.3,1,1,1
2564,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51001,32910,0.487116378,0.512883622,0.209206928,0.067912489,0.213126709,0.293618961,0.216134913,54242,5.4,Accomack,51001,64.8,1,1,1
2565,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51003,105119,0.479285381,0.520714619,0.207678916,0.119607302,0.24224926,0.262987662,0.16747686,96973,3.9,Albemarle,51003,61.7,1,0,0
2566,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51107,374054,0.495129046,0.504870954,0.290845707,0.071481658,0.299341806,0.25539628,0.08293455,143939,3.6,Loudoun,51107,38.3,1,0,0
2567,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51109,34615,0.49250325,0.50749675,0.208088979,0.069420771,0.226000289,0.313996822,0.182493139,72737,4.2,Louisa,51109,53.2,1,1,1
2568,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51011,15485,0.485695835,0.514304165,0.216015499,0.073361317,0.233128834,0.281433645,0.196060704,59932,4.9,Appomattox,51011,138.6,1,1,1
2569,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51013,228746,0.499825134,0.500174866,0.173170241,0.077955462,0.426354996,0.224205013,0.098314287,138377,2.8,Arlington,51013,26.1,0,0,0
2570,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51079,19186,0.488533306,0.511466694,0.244449077,0.070155322,0.24220786,0.281715834,0.161471907,75022,3.7,Greene,51079,83.1,1,1,1
2571,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51185,42904,0.496969979,0.503030021,0.196065635,0.079106843,0.237180682,0.28880757,0.198839269,54171,7.4,Tazewell,51185,200.5,1,1,1
2572,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51085,103078,0.491162033,0.508837967,0.226023012,0.090058014,0.218223093,0.304856516,0.160839364,92913,3.9,Hanover,51085,96,1,1,1
2573,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51187,38675,0.497039431,0.502960569,0.228985133,0.086231416,0.238629606,0.299314803,0.146839043,76730,4.8,Warren,51187,92.4,1,1,1
2574,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51760,220847,0.474310269,0.525689731,0.180772209,0.131597894,0.325655318,0.242335191,0.119639388,63891,5.2,Richmond City,51760,59.4,1,1,1
2575,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51770,99733,0.47992139,0.52007861,0.221491382,0.080184092,0.279155345,0.267223487,0.151945695,53702,4.9,Roanoke City,51770,108.3,1,1,1
2576,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51790,24219,0.45418886,0.54581114,0.189149015,0.092159049,0.248606466,0.265163714,0.204921756,56843,4.4,Staunton,51790,190.1,1,1,1
2577,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51057,11097,0.468595116,0.531404884,0.198522123,0.076687393,0.214292151,0.301162476,0.209335857,57752,5.4,Essex,51057,122.9,0,0,0
2578,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51059,1140164,0.495265593,0.504734407,0.237919282,0.082974905,0.282672493,0.274660487,0.121772833,142982,3.6,Fairfax,51059,32,0,0,0
2579,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51105,24550,0.524684318,0.475315682,0.190183299,0.070794297,0.261425662,0.28688391,0.190712831,44070,7.2,Lee,51105,112.3,1,1,1
2580,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51009,31832,0.485957527,0.514042473,0.19964187,0.086076904,0.222072129,0.297593616,0.194615481,58437,4.8,Amherst,51009,83,1,1,1
2581,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51007,12782,0.491002973,0.508997027,0.211782194,0.069707401,0.217571585,0.313878892,0.187059928,66665,4.5,Amelia,51007,52.3,0,0,0
2582,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51199,67828,0.493468774,0.506531226,0.243336085,0.091319219,0.240932948,0.275181341,0.149230406,97087,4.3,York,51199,50.6,1,1,1
2583,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51510,153863,0.481603764,0.518396236,0.182162053,0.058279118,0.410170086,0.243489338,0.105899404,117072,3.3,Alexandria,51510,35.9,1,0,0
2584,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51015,74293,0.506413794,0.493586206,0.19787867,0.077853903,0.228352604,0.30149543,0.194419393,69443,4.1,Augusta,51015,29.1,1,1,0
2585,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51115,8844,0.483378562,0.516621438,0.162935323,0.066259611,0.168023519,0.30936228,0.293419267,74698,4.2,Mathews,51115,60.2,1,0,0
2586,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51177,129944,0.491357816,0.508642184,0.254455766,0.086521886,0.253986333,0.277581112,0.127454904,93057,4.6,Spotsylvania,51177,75.4,1,1,1
2587,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51750,17341,0.475693443,0.524306557,0.129000634,0.400726602,0.213482498,0.172020068,0.084770198,43891,5.7,Radford,51750,108.3,1,1,1
2588,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51021,6534,0.548974594,0.451025406,0.160544842,0.070247934,0.257575758,0.298898072,0.212733395,51995,5.7,Bland,51021,81,0,0,0
2589,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51775,25426,0.476559427,0.523440573,0.191654212,0.128254543,0.225359868,0.271808385,0.182922992,66844,4.4,Salem,51775,220.7,1,1,1
2590,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51023,33344,0.495171545,0.504828455,0.199916027,0.071647073,0.20012596,0.323956334,0.204354607,78579,4.2,Botetourt,51023,41.9,1,1,0
2591,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51025,16856,0.534053156,0.465946844,0.172104888,0.090531561,0.257297105,0.284587091,0.195479355,49693,6.8,Brunswick,51025,25.6,1,0,0
2592,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51121,97348,0.519907959,0.480092041,0.158965772,0.274027201,0.251284053,0.200928627,0.114794346,66108,4.3,Montgomery,51121,66,1,1,1
2593,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51005,15420,0.489883268,0.510116732,0.195201038,0.075810636,0.195849546,0.298378729,0.234760052,55400,5.1,Alleghany,51005,85.7,1,1,0
2594,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51073,37007,0.491798849,0.508201151,0.205177399,0.076390953,0.229794363,0.309887319,0.178749966,75438,4.1,Gloucester,51073,119.4,1,1,1
2595,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51075,22159,0.493298434,0.506701566,0.188095131,0.0675572,0.207364953,0.338823954,0.198158762,124160,4.2,Goochland,51075,15.3,0,0,0
2596,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51077,15956,0.514351968,0.485648032,0.172286287,0.072198546,0.225620456,0.307658561,0.222236149,43943,5.9,Grayson,51077,8.7,1,1,1
2597,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51179,140917,0.502813713,0.497186287,0.265496711,0.100527261,0.267036624,0.272990484,0.09394892,113506,4.5,Stafford,51179,53.5,1,1,0
2598,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51183,11686,0.593701865,0.406298135,0.161731987,0.0976382,0.29813452,0.278281705,0.164213589,50969,6.9,Sussex,51183,24.6,1,0,0
2599,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51017,4456,0.503590664,0.496409336,0.159560144,0.072935368,0.201526032,0.311490126,0.25448833,68991,4.1,Bath,51017,6.2,1,0,0
2600,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51117,30933,0.483561245,0.516438755,0.189053761,0.072705525,0.200918113,0.292600136,0.244722465,49065,6.1,Mecklenburg,51117,112,1,0,0
2601,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51019,77598,0.493440553,0.506559447,0.20615222,0.075929792,0.205520761,0.314196242,0.198200985,70366,4.4,Bedford,51019,46.8,1,0,0
2602,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51530,6533,0.461350069,0.538649931,0.210316853,0.146180928,0.219807133,0.242920557,0.180774529,39854,5.1,Buena Vista,51530,71.9,1,1,1
2603,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51053,28111,0.48653552,0.51346448,0.207107538,0.088968731,0.235601722,0.305716623,0.162605386,60572,5.4,Dinwiddie,51053,5.6,0,0,0
2604,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51153,451232,0.498645929,0.501354071,0.277750691,0.087161372,0.294223371,0.252878785,0.087985781,115399,4.1,Prince William,51153,40.6,1,0,0
2605,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51155,34341,0.499199208,0.500800792,0.18243499,0.074051425,0.229172127,0.301621968,0.21271949,59580,5.1,Pulaski,51155,135.6,1,1,1
2606,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51065,26111,0.454597679,0.545402321,0.210026426,0.07154073,0.245796791,0.28597143,0.186664624,74578,3.8,Fluvanna,51065,36.4,0,0,0
2607,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51840,27470,0.4912996,0.5087004,0.229049873,0.106224973,0.265598835,0.251692756,0.147433564,64727,4.4,Winchester,51840,189.9,1,1,1
2608,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51069,83513,0.497886557,0.502113443,0.232275215,0.081508268,0.244991798,0.282459018,0.158765701,82711,4,Frederick,51069,59.9,1,0,0
2609,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51071,16767,0.490427626,0.509572374,0.207073418,0.072404127,0.225144629,0.288125485,0.207252341,58639,5.2,Giles,51071,142.6,1,1,1
2610,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51171,42841,0.488667398,0.511332602,0.212460027,0.07467146,0.223664247,0.284750589,0.204453678,60990,4.3,Shenandoah,51171,74.7,1,1,1
2611,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51173,31411,0.493203018,0.506796982,0.198178982,0.077329598,0.229632931,0.288051956,0.206806533,51853,6.5,Smyth,51173,139.7,1,1,1
2612,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51175,18121,0.519287015,0.480712985,0.192483859,0.07245737,0.21185365,0.340433751,0.18277137,60604,4,Southampton,51175,2.9,0,0,0
2613,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51740,96308,0.480738879,0.519261121,0.235401005,0.099773643,0.281201977,0.244548739,0.139074636,56614,6.2,Portsmouth,51740,114.5,1,1,1
2614,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51049,9746,0.481325672,0.518674328,0.205315001,0.080340653,0.216191258,0.291812025,0.206341063,54299,5.1,Cumberland,51049,33.1,1,0,0
2615,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51051,15202,0.504341534,0.495658466,0.203657413,0.070517037,0.240823576,0.28700171,0.198000263,49163,10.1,Dickenson,51051,137.5,1,1,1
2616,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51141,17953,0.493622236,0.506377764,0.180415529,0.063944745,0.200690692,0.307580906,0.247368128,43977,5.4,Patrick,51141,78.1,1,1,1
2617,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51540,46433,0.482415523,0.517584477,0.153748412,0.205758835,0.327633364,0.207546357,0.105313032,72724,3.7,Charlottesville,51540,69.2,1,1,1
2618,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51550,235168,0.48936505,0.51063495,0.243034767,0.090178085,0.273519356,0.271920499,0.121347292,82481,4.5,Chesapeake,51550,68.4,1,1,1
2619,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51061,68431,0.494965732,0.505034268,0.237903874,0.079276936,0.223612106,0.307448379,0.151758706,114400,3.9,Fauquier,51061,76.5,1,1,1
2620,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51067,56227,0.492023405,0.507976595,0.194515091,0.08540381,0.202482793,0.301919007,0.2156793,60710,4.7,Franklin,51067,87.4,1,1,1
2621,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51165,78453,0.491173059,0.508826941,0.224784266,0.091086383,0.229143564,0.275706474,0.179279314,68784,4.1,Rockingham,51165,32.6,0,0,0
2622,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51167,27824,0.489182001,0.510817999,0.195910006,0.072239793,0.232820587,0.303191489,0.195838125,48217,6.6,Russell,51167,117.6,1,1,1
2623,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51169,22244,0.501033987,0.498966013,0.186252473,0.068602769,0.227432117,0.293517353,0.224195289,50149,5.2,Scott,51169,161.9,1,1,1
2624,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51720,4005,0.476154806,0.523845194,0.213233458,0.09463171,0.256429463,0.266916355,0.168789014,42996,6.9,Norton,51720,504.9,1,1,1
2625,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51045,5138,0.498442974,0.501557026,0.186648501,0.072012456,0.20922538,0.323666796,0.208446866,53328,5.5,Craig,51045,6.5,0,0,0
2626,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51520,17041,0.47479608,0.52520392,0.205797782,0.075641101,0.254151752,0.265125286,0.19928408,46359,5.4,Bristol,51520,186,1,1,0
2627,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51137,35183,0.488673507,0.511326493,0.219480999,0.071398118,0.22937214,0.282011199,0.197737544,76323,4.6,Orange,51137,96.6,1,1,1
2628,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51139,23660,0.493744717,0.506255283,0.203846154,0.070371936,0.227641589,0.29556213,0.202578191,55393,6.9,Page,51139,99.4,1,0,0
2629,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51660,52755,0.47972704,0.52027296,0.16116008,0.328329068,0.257188892,0.165462989,0.087858971,53866,5.3,Harrisonburg,51660,133.7,1,1,1
2630,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51143,62000,0.49166129,0.50833871,0.198258065,0.071387097,0.213677419,0.311354839,0.205322581,51719,5.3,Pittsylvania,51143,24.4,0,0,0
2631,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51145,28056,0.522562019,0.477437981,0.193933561,0.082014542,0.226368691,0.329412603,0.168270602,91042,4,Powhatan,51145,51.3,1,1,0
2632,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51027,22705,0.507993834,0.492006166,0.17951993,0.071129707,0.239903105,0.311164942,0.198282317,42482,10.8,Buchanan,51027,88,0,0,0
2633,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51063,15548,0.503987651,0.496012349,0.206971958,0.063287883,0.215204528,0.305505531,0.2090301,57653,4,Floyd,51063,59.3,1,1,1
2634,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51031,55289,0.484997016,0.515002984,0.202608114,0.084121616,0.242977808,0.284342274,0.185950189,59455,4.7,Campbell,51031,33.9,1,0,0
2635,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51033,29891,0.493058111,0.506941889,0.239035161,0.069351979,0.263156134,0.273861698,0.154595029,71857,5.1,Caroline,51033,20.6,0,0,0
2636,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51035,29850,0.493768844,0.506231156,0.192160804,0.068274707,0.212830821,0.30201005,0.224723618,47912,5.3,Carroll,51035,45.3,0,0,0
2637,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51037,12172,0.494824187,0.505175813,0.213687151,0.082073612,0.200460072,0.290831416,0.212947749,43836,5.7,Charlotte,51037,43.3,0,0,0
2638,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51730,32000,0.45946875,0.54053125,0.20784375,0.100875,0.2516875,0.277625,0.16196875,43776,9.2,Petersburg,51730,157.5,1,1,1
2639,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51047,49553,0.500090812,0.499909188,0.252800032,0.076705749,0.248824491,0.275684621,0.145985107,80669,4.3,Culpeper,51047,71.5,1,1,1
2640,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51135,15606,0.539151608,0.460848392,0.197616301,0.081827502,0.258682558,0.2777137,0.184159938,49331,4.5,Nottoway,51135,64.3,1,1,1
2641,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51650,136187,0.482814072,0.517185928,0.21601915,0.1189394,0.265759581,0.258078965,0.141202905,61379,6,Hampton,51650,86.9,1,0,0
2642,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51029,17016,0.548777621,0.451222379,0.184826046,0.079043253,0.262458862,0.295310296,0.178361542,51410,5.9,Buckingham,51029,2.1,0,0,0
2643,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51670,22228,0.46607882,0.53392118,0.253913982,0.086737448,0.256073421,0.246535901,0.156739248,49506,7.6,Hopewell,51670,115.6,1,1,1
2644,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51678,7123,0.562824653,0.437175347,0.101361786,0.451214376,0.148813702,0.144742384,0.153867752,52898,6.8,Lexington,51678,269,1,1,1
2645,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51147,23120,0.498745675,0.501254325,0.161288927,0.273615917,0.192647059,0.221150519,0.151297578,53243,6.3,Prince Edward,51147,105.2,1,1,1
2646,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51710,246534,0.522349858,0.477650142,0.199684425,0.183232333,0.303442933,0.211005379,0.102634931,60858,5.6,Norfolk,51710,70.8,1,0,0
2647,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51161,93337,0.480506123,0.519493877,0.20669188,0.079164747,0.227358925,0.287560132,0.199224316,75655,3.9,Roanoke,51161,91.1,1,1,1
2648,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51690,13277,0.457181592,0.542818408,0.234465617,0.073887173,0.215786699,0.280560368,0.195300143,49876,8.8,Martinsville,51690,444.4,1,1,1
2649,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51700,180948,0.484476203,0.515523797,0.232337467,0.124002476,0.287712492,0.235808077,0.120139488,63145,5.4,Newport News,51700,69.1,1,1,0
2650,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51640,6798,0.465431009,0.534568991,0.236981465,0.076934392,0.22182995,0.264636658,0.199617535,48043,5.5,Galax,51640,431.1,1,1,1
2651,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51041,334955,0.482016987,0.517983013,0.242692302,0.090904748,0.252639907,0.279613679,0.134149363,90380,4.3,Chesterfield,51041,73.4,1,1,0
2652,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51735,12014,0.495338771,0.504661229,0.221158648,0.08290328,0.212335608,0.299150991,0.184451473,98162,3.9,Poquoson,51735,93.7,1,1,1
2653,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51620,8334,0.450323974,0.549676026,0.245740341,0.079553636,0.225821934,0.26637869,0.1825054,51587,6.7,Franklin City,51620,271.8,1,1,1
2654,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51680,79271,0.469591654,0.530408346,0.193008793,0.252324305,0.220370627,0.196011152,0.138285123,55950,5.6,Lynchburg,51680,137.6,1,1,1
2655,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51159,8783,0.554821815,0.445178185,0.169645907,0.070932483,0.267106911,0.28691791,0.205396789,58774,4.6,Richmond,51159,43.5,0,0,0
2656,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51580,5661,0.485249956,0.514750044,0.198374845,0.079137961,0.229994701,0.284578696,0.207913796,43694,6,Covington,51580,256.4,1,1,1
2657,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51125,14757,0.485735583,0.514264417,0.18696212,0.06227553,0.194958325,0.308938131,0.246865894,63968,4.1,Nelson,51125,26.7,0,0,0
2658,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51127,20382,0.509518202,0.490481798,0.205671671,0.07565499,0.238396624,0.32092042,0.159356295,89039,3.8,New Kent,51127,61.6,1,1,1
2659,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51131,12095,0.478958247,0.521041753,0.198015709,0.068210004,0.196692848,0.288300951,0.248780488,50326,6.1,Northampton,51131,112.7,1,0,0
2660,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51133,12246,0.489874245,0.510125755,0.153846154,0.053650171,0.149681529,0.287849094,0.354973052,66878,6.1,Northumberland,51133,34.9,1,0,0
2661,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51043,14242,0.497823339,0.502176661,0.209661564,0.07646398,0.192669569,0.329939615,0.191265272,93049,4,Clarke,51043,27.7,0,0,0
2662,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51630,28054,0.457403579,0.542596421,0.208063021,0.199828901,0.278926356,0.208134312,0.105047409,72876,5.3,Fredericksburg,51630,175.9,0,0,0
2663,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51590,41937,0.461406395,0.538593605,0.219829745,0.08994444,0.222905787,0.270000238,0.197319789,47723,7.2,Danville,51590,188.6,1,1,1
2664,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51570,17482,0.463791328,0.536208672,0.224859856,0.084486901,0.235728178,0.253174694,0.201750372,65944,4.7,Colonial Heights,51570,243,1,1,1
2665,VA,2015,1,0,0,1,3,0,0,0,1,1,1,1,0,2,0,1,0,0,0,2015-51600,23439,0.495456291,0.504543709,0.211826443,0.089210291,0.276846282,0.272110585,0.1500064,125748,3.5,Fairfax City,51600,81.4,1,1,1
